RP23-156J8.1	RP23-156J8.1
Gm10067	Gm10067
Lig4	Lig4
Abhd13	Abhd13
Tnfsf13b	Tnfsf13b
Myo16	Myo16
RP23-366O14.9	RP23-366O14.9
Irs2	Irs2
9530052E02Rik	9530052E02Rik
Col4a1	Col4a1
Col4a2	Col4a2
Rab20	Rab20
E230013L22Rik	E230013L22Rik
Carkd	Carkd
Cars2	Cars2
Ing1	Ing1
Ankrd10	Ankrd10
Arhgef7	Arhgef7
Tubgcp3	Tubgcp3
Atp11a	Atp11a
Mcf2l	Mcf2l
F10	F10
Proz	Proz
Pcid2	Pcid2
Cul4a	Cul4a
Lamp1	Lamp1
Grtp1	Grtp1
Dcun1d2	Dcun1d2
Tmco3	Tmco3
Tfdp1	Tfdp1
Gas6	Gas6
Rasa3	Rasa3
Cdc16	Cdc16
Upf3a	Upf3a
Champ1	Champ1
Coprs	Coprs
Gm7676	Gm7676
Fbxo25	Fbxo25
Tdrp	Tdrp
Erich1	Erich1
Gm10699	Gm10699
Cln8	Cln8
Arhgef10	Arhgef10
Gm16350	Gm16350
Kbtbd11	Kbtbd11
5830468F06Rik	5830468F06Rik
BB014433	BB014433
Mcph1	Mcph1
Angpt2	Angpt2
Agpat5	Agpat5
Xkr5	Xkr5
Gm6483	Gm6483
Gm26853	Gm26853
Gm26804	Gm26804
Gm21092	Gm21092
Atp7b	Atp7b
Alg11	Alg11
Nek5	Nek5
Nek3	Nek3
Ckap2	Ckap2
Vps36	Vps36
Thsd1	Thsd1
Slc25a15	Slc25a15
1810012K16Rik	1810012K16Rik
Mrps31	Mrps31
Smim19	Smim19
Slc20a2	Slc20a2
Gm17491	Gm17491
Vdac3	Vdac3
Polb	Polb
Gm26909	Gm26909
Ikbkb	Ikbkb
Gm15346	Gm15346
Plat	Plat
Ap3m2	Ap3m2
1700041G16Rik	1700041G16Rik
Kat6a	Kat6a
Ank1	Ank1
Nkx6-3	Nkx6-3
Gpat4	Gpat4
Gins4	Gins4
Golga7	Golga7
Zmat4	Zmat4
Ido1	Ido1
Adam3	Adam3
Adam9	Adam9
Tm2d2	Tm2d2
Htra4	Htra4
Plekha2	Plekha2
Tacc1	Tacc1
Fgfr1	Fgfr1
Letm2	Letm2
Whsc1l1	Whsc1l1
Plpp5	Plpp5
Ddhd2	Ddhd2
Gm17484	Gm17484
Bag4	Bag4
Lsm1	Lsm1
Star	Star
Ash2l	Ash2l
Hgsnat	Hgsnat
Pomk	Pomk
Fnta	Fnta
Hook3	Hook3
1700047A11Rik	1700047A11Rik
Rnf170	Rnf170
Thap1	Thap1
Zfp703	Zfp703
Erlin2	Erlin2
Proscos	Proscos
Prosc	Prosc
Adgra2	Adgra2
Brf2	Brf2
Rab11fip1	Rab11fip1
4933416M07Rik	4933416M07Rik
Eif4ebp1	Eif4ebp1
Rnf122	Rnf122
Tti2	Tti2
Mak16	Mak16
Fut10	Fut10
Gm5117	Gm5117
Wrn	Wrn
Purg	Purg
Tex15	Tex15
Ppp2cb	Ppp2cb
Ubxn8	Ubxn8
Gsr	Gsr
1700104B16Rik	1700104B16Rik
Gtf2e2	Gtf2e2
Rbpms	Rbpms
Gm9951	Gm9951
Dctn6	Dctn6
Gm26768	Gm26768
Mboat4	Mboat4
Leprotl1	Leprotl1
Saraf	Saraf
Gm29243	Gm29243
Gm4889	Gm4889
Dusp4	Dusp4
Tnks	Tnks
Ppp1r3b	Ppp1r3b
Eri1	Eri1
Gm16793	Gm16793
Mfhas1	Mfhas1
Cldn23	Cldn23
D8Ertd82e	D8Ertd82e
Lonrf1	Lonrf1
Dlc1	Dlc1
AI429214	AI429214
Tusc3	Tusc3
Msr1	Msr1
Fgf20	Fgf20
Micu3	Micu3
Zdhhc2	Zdhhc2
Cnot7	Cnot7
Vps37a	Vps37a
Mtmr7	Mtmr7
Slc7a2	Slc7a2
Mtus1	Mtus1
Gm16192	Gm16192
Fgl1	Fgl1
Pcm1	Pcm1
Asah1	Asah1
Frg1	Frg1
Fat1	Fat1
Cyp4v3	Cyp4v3
Fam149a	Fam149a
Tlr3	Tlr3
1700029J07Rik	1700029J07Rik
Ufsp2	Ufsp2
Ankrd37	Ankrd37
Lrp2bp	Lrp2bp
Snx25	Snx25
Cfap97	Cfap97
Gm15634	Gm15634
Slc25a4	Slc25a4
Acsl1	Acsl1
Cenpu	Cenpu
Primpol	Primpol
Casp3	Casp3
Irf2	Irf2
Enpp6	Enpp6
Stox2	Stox2
4930448N21Rik	4930448N21Rik
Trappc11	Trappc11
Rwdd4a	Rwdd4a
Ing2	Ing2
AA386476	AA386476
Cdkn2aip	Cdkn2aip
E030037K01Rik	E030037K01Rik
Wwc2	Wwc2
Dctd	Dctd
Aga	Aga
Neil3	Neil3
Spcs3	Spcs3
Asb5	Asb5
Gm15758	Gm15758
Gpm6a	Gpm6a
Cep44	Cep44
Fbxo8	Fbxo8
Scrg1	Scrg1
Sap30	Sap30
2500002B13Rik	2500002B13Rik
Hmgb2	Hmgb2
Galnt7	Galnt7
Gm26905	Gm26905
2700029M09Rik	2700029M09Rik
Clcn3	Clcn3
B230317F23Rik	B230317F23Rik
Nek1	Nek1
Sh3rf1	Sh3rf1
1700001D01Rik	1700001D01Rik
Cbr4	Cbr4
Palld	Palld
Ddx60	Ddx60
Cpe	Cpe
Msmo1	Msmo1
Klhl2	Klhl2
Tmem192	Tmem192
March1	March1
Tma16	Tma16
Naf1	Naf1
Nat2	Nat2
Gm9755	Gm9755
Nat3	Nat3
Psd3	Psd3
Csgalnact1	Csgalnact1
Ints10	Ints10
Lpl	Lpl
Slc18a1	Slc18a1
Atp6v1b2	Atp6v1b2
Lzts1	Lzts1
Zfp930	Zfp930
D130040H23Rik	D130040H23Rik
Gm10033	Gm10033
Gm10311	Gm10311
Gm43263	Gm43263
Zfp868	Zfp868
Zfp964	Zfp964
Zfp869	Zfp869
Zfp963	Zfp963
Zfp866	Zfp866
Atp13a1	Atp13a1
Gmip	Gmip
Lpar2	Lpar2
Pbx4	Pbx4
Cilp2	Cilp2
Yjefn3	Yjefn3
Ndufa13	Ndufa13
Tssk6	Tssk6
Gatad2a	Gatad2a
Mau2	Mau2
Sugp1	Sugp1
Tm6sf2	Tm6sf2
Hapln4	Hapln4
Rfxank	Rfxank
Nr2c2ap	Nr2c2ap
Borcs8	Borcs8
Tmem161a	Tmem161a
Slc25a42	Slc25a42
Armc6	Armc6
Sugp2	Sugp2
Homer3	Homer3
Ddx49	Ddx49
Cope	Cope
Cers1	Cers1
Upf1	Upf1
Comp	Comp
Crtc1	Crtc1
Klhl26	Klhl26
Tmem59l	Tmem59l
Crlf1	Crlf1
2810428I15Rik	2810428I15Rik
Uba52	Uba52
Kxd1	Kxd1
Fkbp8	Fkbp8
Ell	Ell
Isyna1	Isyna1
Ssbp4	Ssbp4
Lrrc25	Lrrc25
Gdf15	Gdf15
Pgpep1	Pgpep1
Lsm4	Lsm4
Jund	Jund
Gm11175	Gm11175
Gm3336	Gm3336
Pde4c	Pde4c
Rab3a	Rab3a
Mpv17l2	Mpv17l2
Ifi30	Ifi30
Pik3r2	Pik3r2
2010320M18Rik	2010320M18Rik
Mast3	Mast3
Il12rb1	Il12rb1
Arrdc2	Arrdc2
Kcnn1	Kcnn1
A230052G05Rik	A230052G05Rik
Ccdc124	Ccdc124
Slc5a5	Slc5a5
Rpl18a	Rpl18a
Map1s	Map1s
Gm10654	Gm10654
Haus8	Haus8
Myo9b	Myo9b
Use1	Use1
Ocel1	Ocel1
Nr2f6	Nr2f6
Babam1	Babam1
Ankle1	Ankle1
Abhd8	Abhd8
Mrpl34	Mrpl34
Dda1	Dda1
Ano8	Ano8
Gtpbp3	Gtpbp3
Bst2	Bst2
Mvb12a	Mvb12a
Tmem221	Tmem221
Slc27a1	Slc27a1
Pgls	Pgls
Fam129c	Fam129c
Colgalt1	Colgalt1
Unc13a	Unc13a
Jak3	Jak3
Insl3	Insl3
B3gnt3	B3gnt3
Fcho1	Fcho1
Zfp709	Zfp709
Zfp882	Zfp882
Zfp617	Zfp617
Zfp961	Zfp961
Cyp4f18	Cyp4f18
Tpm4	Tpm4
Gm26586	Gm26586
Rab8a	Rab8a
Hsh2d	Hsh2d
Cib3	Cib3
Fam32a	Fam32a
Ap1m1	Ap1m1
Gm10282	Gm10282
Klf2	Klf2
Eps15l1	Eps15l1
Calr3	Calr3
1700030K09Rik	1700030K09Rik
Cherp	Cherp
Slc35e1	Slc35e1
Gm17435	Gm17435
Med26	Med26
Smim7	Smim7
Tmem38a	Tmem38a
Sin3b	Sin3b
F2rl3	F2rl3
Large	Large
Hmgxb4	Hmgxb4
Tom1	Tom1
Hmox1	Hmox1
Mcm5	Mcm5
Rasd2	Rasd2
1700007B14Rik	1700007B14Rik
Nr3c2	Nr3c2
Arhgap10	Arhgap10
0610038B21Rik	0610038B21Rik
Prmt10	Prmt10
Tmem184c	Tmem184c
Rbmxl1	Rbmxl1
Slc10a7	Slc10a7
Lsm6	Lsm6
Zfp827	Zfp827
Mmaa	Mmaa
Gm4890	Gm4890
Smad1	Smad1
Otud4	Otud4
Abce1	Abce1
Anapc10	Anapc10
Hhip	Hhip
Smarca5	Smarca5
Gab1	Gab1
Usp38	Usp38
Gm9725	Gm9725
Inpp4b	Inpp4b
Il15	Il15
Zfp330	Zfp330
Rnf150	Rnf150
Tbc1d9	Tbc1d9
Elmod2	Elmod2
Clgn	Clgn
Scoc	Scoc
Ndufb7	Ndufb7
Tecr	Tecr
Dnajb1	Dnajb1
Gipc1	Gipc1
Ptger1	Ptger1
Pkn1	Pkn1
Ddx39	Ddx39
Adgre5	Adgre5
Adgrl1	Adgrl1
Gm10644	Gm10644
Asf1b	Asf1b
Prkaca	Prkaca
Samd1	Samd1
1700067K01Rik	1700067K01Rik
2210011C24Rik	2210011C24Rik
Palm3	Palm3
Il27ra	Il27ra
Rln3	Rln3
Gm10643	Gm10643
C330011M18Rik	C330011M18Rik
Rfx1	Rfx1
Dcaf15	Dcaf15
Podnl1	Podnl1
Cc2d1a	Cc2d1a
4930432K21Rik	4930432K21Rik
Nanos3	Nanos3
Gm26887	Gm26887
Gm26532	Gm26532
Zswim4	Zswim4
D8Ertd738e	D8Ertd738e
Mri1	Mri1
Ccdc130	Ccdc130
Cacna1a	Cacna1a
Gm16183	Gm16183
Ier2	Ier2
Gm26664	Gm26664
Nacc1	Nacc1
Trmt1	Trmt1
Nfix	Nfix
Lyl1	Lyl1
G430095P16Rik	G430095P16Rik
Dand5	Dand5
Gadd45gip1	Gadd45gip1
Rad23a	Rad23a
Calr	Calr
Farsa	Farsa
Syce2	Syce2
Gcdh	Gcdh
Klf1	Klf1
Dnase2a	Dnase2a
Mast1	Mast1
Rnaseh2a	Rnaseh2a
Prdx2	Prdx2
Junb	Junb
Hook2	Hook2
Asna1	Asna1
2310036O22Rik	2310036O22Rik
Tnpo2	Tnpo2
Fbxw9	Fbxw9
Gm5741	Gm5741
Dhps	Dhps
Wdr83	Wdr83
Wdr83os	Wdr83os
Man2b1	Man2b1
Cks1brt	Cks1brt
Vps35	Vps35
Orc6	Orc6
4921524J17Rik	4921524J17Rik
Gpt2	Gpt2
Dnaja2	Dnaja2
Neto2	Neto2
Itfg1	Itfg1
Phkb	Phkb
Lonp2	Lonp2
Siah1a	Siah1a
Gm10638	Gm10638
N4bp1	N4bp1
Gm2716	Gm2716
Cnep1r1	Cnep1r1
Heatr3	Heatr3
9430002A10Rik	9430002A10Rik
Papd5	Papd5
Adcy7	Adcy7
Brd7	Brd7
Nkd1	Nkd1
Snx20	Snx20
Nod2	Nod2
Cyld	Cyld
Gm6625	Gm6625
Chd9	Chd9
Gm6658	Gm6658
Rbl2	Rbl2
Aktip	Aktip
Rpgrip1l	Rpgrip1l
Fto	Fto
Irx3	Irx3
Crnde	Crnde
Irx5	Irx5
Mmp2	Mmp2
Lpcat2	Lpcat2
Gnao1	Gnao1
Amfr	Amfr
Nudt21	Nudt21
Ogfod1	Ogfod1
Bbs2	Bbs2
Mt3	Mt3
Mt2	Mt2
Mt1	Mt1
Nup93	Nup93
Slc12a3	Slc12a3
Gm15890	Gm15890
Herpud1	Herpud1
9330175E14Rik	9330175E14Rik
Nlrc5	Nlrc5
Cpne2	Cpne2
Fam192a	Fam192a
Rspry1	Rspry1
Arl2bp	Arl2bp
Pllp	Pllp
Cx3cl1	Cx3cl1
Ccl17	Ccl17
Ciapin1	Ciapin1
Coq9	Coq9
Polr2c	Polr2c
Dok4	Dok4
Ccdc102a	Ccdc102a
Adgrg5	Adgrg5
Adgrg1	Adgrg1
Adgrg3	Adgrg3
Katnb1	Katnb1
Kifc3	Kifc3
Tepp	Tepp
Zfp319	Zfp319
Usb1	Usb1
Mmp15	Mmp15
Cfap20	Cfap20
Csnk2a2	Csnk2a2
Gins3	Gins3
Ndrg4	Ndrg4
Setd6	Setd6
Cnot1	Cnot1
Gm10094	Gm10094
Slc38a7	Slc38a7
Got2	Got2
Cdh11	Cdh11
Gm8730	Gm8730
Cdh5	Cdh5
Tk2	Tk2
Cklf	Cklf
Cmtm3	Cmtm3
Cmtm4	Cmtm4
Dync1li2	Dync1li2
Ccdc79	Ccdc79
Nae1	Nae1
Car7	Car7
Pdp2	Pdp2
Cdh16	Cdh16
Rrad	Rrad
Fam96b	Fam96b
1700082M22Rik	1700082M22Rik
Ces2c	Ces2c
Ces2d-ps	Ces2d-ps
Gm3830	Gm3830
Cbfb	Cbfb
D230025D16Rik	D230025D16Rik
B3gnt9	B3gnt9
Tradd	Tradd
Fbxl8	Fbxl8
Hsf4	Hsf4
Nol3	Nol3
4931428F04Rik	4931428F04Rik
Exoc3l	Exoc3l
E2f4	E2f4
Elmo3	Elmo3
Lrrc29	Lrrc29
Tmem208	Tmem208
Fhod1	Fhod1
Slc9a5	Slc9a5
Tppp3	Tppp3
Zdhhc1	Zdhhc1
Hsd11b2	Hsd11b2
Atp6v0d1	Atp6v0d1
Gm38250	Gm38250
Agrp	Agrp
Fam65a	Fam65a
Gm5914	Gm5914
Ctcf	Ctcf
Rltpr	Rltpr
Acd	Acd
Pard6a	Pard6a
Enkd1	Enkd1
4933405L10Rik	4933405L10Rik
Gfod2	Gfod2
Ranbp10	Ranbp10
Cenpt	Cenpt
Thap11	Thap11
Nutf2	Nutf2
Edc4	Edc4
Nrn1l	Nrn1l
Pskh1	Pskh1
Ctrl	Ctrl
Gm16156	Gm16156
Psmb10	Psmb10
Lcat	Lcat
Slc12a4	Slc12a4
Dpep2	Dpep2
Dus2	Dus2
Ddx28	Ddx28
Nfatc3	Nfatc3
Esrp2	Esrp2
Pla2g15	Pla2g15
Slc7a6	Slc7a6
Slc7a6os	Slc7a6os
Prmt7	Prmt7
Gm26786	Gm26786
Smpd3	Smpd3
Zfp90	Zfp90
Gm10073	Gm10073
Cdh1	Cdh1
Tango6	Tango6
Has3	Has3
Chtf8	Chtf8
Cirh1a	Cirh1a
Sntb2	Sntb2
Gm16208	Gm16208
Vps4a	Vps4a
Pdf	Pdf
Cog8	Cog8
Nip7	Nip7
Terf2	Terf2
Cyb5b	Cyb5b
Rps18-ps3	Rps18-ps3
Nfat5	Nfat5
Nqo1	Nqo1
Nob1	Nob1
Wwp2	Wwp2
Rps26-ps1	Rps26-ps1
Psmd7	Psmd7
Zfhx3	Zfhx3
Dhx38	Dhx38
Txnl4b	Txnl4b
Hp	Hp
Dhodh	Dhodh
Pkd1l3	Pkd1l3
Ist1	Ist1
Zfp821	Zfp821
Atxn1l	Atxn1l
Ap1g1	Ap1g1
Gm17344	Gm17344
Phlpp2	Phlpp2
Zfp612	Zfp612
Cmtr2	Cmtr2
Vac14	Vac14
Mtss1l	Mtss1l
Sf3b3	Sf3b3
Cog4	Cog4
Gm26816	Gm26816
Fuk	Fuk
St3gal2	St3gal2
Ddx19a	Ddx19a
Ddx19b	Ddx19b
Aars	Aars
Pdpr	Pdpr
Glg1	Glg1
Rfwd3	Rfwd3
Mlkl	Mlkl
Wdr59	Wdr59
Znrf1	Znrf1
Ldhd	Ldhd
Zfp1	Zfp1
Bcar1	Bcar1
Cfdp1	Cfdp1
Tmem170	Tmem170
Tmem231	Tmem231
Gabarapl2	Gabarapl2
Adat1	Adat1
Kars	Kars
Terf2ip	Terf2ip
Gm6793	Gm6793
Mon1b	Mon1b
Nudt7	Nudt7
Vat1l	Vat1l
Wwox	Wwox
Maf	Maf
Cdyl2	Cdyl2
Cmc2	Cmc2
Cenpn	Cenpn
Atmin	Atmin
1700030J22Rik	1700030J22Rik
Gcsh	Gcsh
Pkd1l2	Pkd1l2
Bco1	Bco1
Gan	Gan
Cmip	Cmip
Plcg2	Plcg2
Sdr42e1	Sdr42e1
Mphosph6	Mphosph6
Cdh13	Cdh13
Hsbp1	Hsbp1
Mlycd	Mlycd
Osgin1	Osgin1
Slc38a8	Slc38a8
Mbtps1	Mbtps1
Hsdl1	Hsdl1
Dnaaf1	Dnaaf1
Taf1c	Taf1c
Tldc1	Tldc1
Cotl1	Cotl1
Klhl36	Klhl36
Usp10	Usp10
Crispld2	Crispld2
Zdhhc7	Zdhhc7
A130014A01Rik	A130014A01Rik
6430548M08Rik	6430548M08Rik
Gse1	Gse1
Gins2	Gins2
Gm10614	Gm10614
1190005I06Rik	1190005I06Rik
Gm27021	Gm27021
Emc8	Emc8
Cox4i1	Cox4i1
Irf8	Irf8
Foxf1	Foxf1
Mthfsd	Mthfsd
Foxc2	Foxc2
Fbxo31	Fbxo31
Map1lc3b	Map1lc3b
Zcchc14	Zcchc14
Klhdc4	Klhdc4
Gm26812	Gm26812
Slc7a5	Slc7a5
BC048644	BC048644
Car5a	Car5a
Gm27011	Gm27011
Banp	Banp
Gm22	Gm22
Zfpm1	Zfpm1
Zc3h18	Zc3h18
Il17c	Il17c
Cyba	Cyba
Mvd	Mvd
Snai3	Snai3
Rnf166	Rnf166
Ctu2	Ctu2
Piezo1	Piezo1
Cdt1	Cdt1
Aprt	Aprt
Galns	Galns
Trappc2l	Trappc2l
Pabpn1l	Pabpn1l
Cbfa2t3	Cbfa2t3
Acsf3	Acsf3
Cdh15	Cdh15
Ankrd11	Ankrd11
Spg7	Spg7
Rpl13	Rpl13
Cpne7	Cpne7
Sult5a1	Sult5a1
Chmp1a	Chmp1a
Spata33	Spata33
Cdk10	Cdk10
Spata2l	Spata2l
Vps9d1	Vps9d1
Zfp276	Zfp276
Fanca	Fanca
Tcf25	Tcf25
Mc1r	Mc1r
Tubb3	Tubb3
Def8	Def8
Afg3l1	Afg3l1
Dbndd1	Dbndd1
Gas8	Gas8
Rhou	Rhou
4732419C18Rik	4732419C18Rik
Rab4a	Rab4a
2810455O05Rik	2810455O05Rik
Ccsap	Ccsap
Acta1	Acta1
Nup133	Nup133
Abcb10	Abcb10
Taf5l	Taf5l
Urb2	Urb2
Galnt2	Galnt2
1810008B01Rik	1810008B01Rik
Gm15775	Gm15775
Pgbd5	Pgbd5
Cog2	Cog2
Agt	Agt
Capn9	Capn9
2310022B05Rik	2310022B05Rik
Ttc13	Ttc13
Arv1	Arv1
Fam89a	Fam89a
2810004N23Rik	2810004N23Rik
Gnpat	Gnpat
Exoc8	Exoc8
Sprtn	Sprtn
Egln1	Egln1
Tsnax	Tsnax
Disc1	Disc1
Sipa1l2	Sipa1l2
Map10	Map10
Ntpcr	Ntpcr
Pcnxl2	Pcnxl2
Kcnk1	Kcnk1
Slc35f3	Slc35f3
Coa6	Coa6
Gm17296	Gm17296
Gm26759	Gm26759
Irf2bp2	Irf2bp2
Tomm20	Tomm20
Rbm34	Rbm34
Pard3	Pard3
Nrp1	Nrp1
Itgb1	Itgb1
2610044O15Rik8	2610044O15Rik8
Gm2897	Gm2897
1700110I01Rik	1700110I01Rik
2610042L04Rik	2610042L04Rik
Gm3173	Gm3173
Gm3264	Gm3264
Gm3488	Gm3488
Gm3383	Gm3383
Gm8237	Gm8237
Gm3248	Gm3248
Gm8206	Gm8206
Gm3468	Gm3468
Gm3411	Gm3411
Gm3636	Gm3636
Gm3667	Gm3667
Gm3696	Gm3696
Gm3512	Gm3512
Gm3739	Gm3739
Gm3558	Gm3558
Flnb	Flnb
Dnase1l3	Dnase1l3
Abhd6	Abhd6
Rpp14	Rpp14
Pxk	Pxk
Pdhb	Pdhb
Kctd6	Kctd6
4930452B06Rik	4930452B06Rik
Fhit	Fhit
Rpl21-ps4	Rpl21-ps4
Gm3839	Gm3839
Ptprg	Ptprg
3830406C13Rik	3830406C13Rik
Gm11100	Gm11100
Thoc7	Thoc7
Atxn7	Atxn7
Psmd6	Psmd6
Il3ra	Il3ra
Slc4a7	Slc4a7
Lrrc3b	Lrrc3b
B230110C06Rik	B230110C06Rik
Oxsm	Oxsm
Ngly1	Ngly1
Top2b	Top2b
Rarb	Rarb
Thrb	Thrb
Nr1d2	Nr1d2
Rpl15	Rpl15
Nkiras1	Nkiras1
Ube2e1	Ube2e1
Ube2e2	Ube2e2
Gm21738	Gm21738
Gm2237	Gm2237
Nid2	Nid2
2700060E02Rik	2700060E02Rik
Gng2	Gng2
Saysd1	Saysd1
Kcnk5	Kcnk5
Nudt13	Nudt13
Ecd	Ecd
Fam149b	Fam149b
Dnajc9	Dnajc9
Mrps16	Mrps16
Anxa7	Anxa7
Mss51	Mss51
Ppp3cb	Ppp3cb
1810062O18Rik	1810062O18Rik
Usp54	Usp54
2810402E24Rik	2810402E24Rik
Myoz1	Myoz1
Synpo2l	Synpo2l
Sec24c	Sec24c
6230400D17Rik	6230400D17Rik
Fut11	Fut11
Chchd1	Chchd1
Zswim8	Zswim8
Ndst2	Ndst2
Camk2g	Camk2g
Plau	Plau
Vcl	Vcl
Ap3m1	Ap3m1
Adk	Adk
Kat6b	Kat6b
Dusp13	Dusp13
Samd8	Samd8
Vdac2	Vdac2
Comtd1	Comtd1
Zfp503	Zfp503
1700112E06Rik	1700112E06Rik
Dlg5	Dlg5
E330034G19Rik	E330034G19Rik
Polr3a	Polr3a
Rps24	Rps24
Gm26660	Gm26660
Zmiz1os1	Zmiz1os1
Zmiz1	Zmiz1
Gm26772	Gm26772
Ppif	Ppif
Zcchc24	Zcchc24
Anxa11	Anxa11
Anxa11os	Anxa11os
Tmem254c	Tmem254c
4933413J09Rik	4933413J09Rik
Slmap	Slmap
Gm2178	Gm2178
Dennd6a	Dennd6a
Arf4os	Arf4os
Arf4	Arf4
Pde12	Pde12
9930004E17Rik	9930004E17Rik
Dnah12	Dnah12
Appl1	Appl1
Hesx1	Hesx1
Il17rd	Il17rd
Arhgef3	Arhgef3
Fam208a	Fam208a
Ccdc66	Ccdc66
Selk	Selk
Actr8	Actr8
Il17rb	Il17rb
Chdh	Chdh
Cacna1d	Cacna1d
Dcp1a	Dcp1a
Tkt	Tkt
Prkcd	Prkcd
Rft1	Rft1
Sfmbt1	Sfmbt1
Tmem110	Tmem110
Mustn1	Mustn1
Nek4	Nek4
Spcs1	Spcs1
Glt8d1	Glt8d1
Gnl3	Gnl3
Pbrm1	Pbrm1
Smim4	Smim4
Nt5dc2	Nt5dc2
Stab1	Stab1
Nisch	Nisch
Tnnc1	Tnnc1
Phf7	Phf7
Bap1	Bap1
Dnah1	Dnah1
Capn7	Capn7
Sh3bp5	Sh3bp5
Mettl6	Mettl6
Eaf1	Eaf1
Colq	Colq
Hacl1	Hacl1
Btd	Btd
Ankrd28	Ankrd28
Dph3	Dph3
Oxnad1	Oxnad1
Ncoa4	Ncoa4
Timm23	Timm23
Parg	Parg
Ercc6	Ercc6
1810011H11Rik	1810011H11Rik
Wdfy4	Wdfy4
Arhgap22	Arhgap22
Mapk8	Mapk8
Rpl23a-ps3	Rpl23a-ps3
Fam35a	Fam35a
Glud1	Glud1
Bmpr1a	Bmpr1a
Wapl	Wapl
A930038B10Rik	A930038B10Rik
Ccser2	Ccser2
Cdhr1	Cdhr1
2610528A11Rik	2610528A11Rik
Ghitm	Ghitm
Sh2d4b	Sh2d4b
Tspan14	Tspan14
Fam213a	Fam213a
Gm8113	Gm8113
Gm17173	Gm17173
Ptger2	Ptger2
Txndc16	Txndc16
Gpr137c	Gpr137c
Ero1l	Ero1l
Psmc6	Psmc6
Styx	Styx
Gnpnat1	Gnpnat1
Fermt2	Fermt2
Ddhd1	Ddhd1
Cdkn3	Cdkn3
Cnih1	Cnih1
Gmfb	Gmfb
Gm10101	Gm10101
Cgrrf1	Cgrrf1
Samd4	Samd4
Gch1	Gch1
Wdhd1	Wdhd1
Socs4	Socs4
Mapk1ip1l	Mapk1ip1l
Lgals3	Lgals3
Dlgap5	Dlgap5
Fbxo34	Fbxo34
Atg14	Atg14
Ktn1	Ktn1
Peli2	Peli2
Tmem260	Tmem260
Exoc5	Exoc5
Ap5m1	Ap5m1
Naa30	Naa30
3632451O06Rik	3632451O06Rik
Ttc5	Ttc5
Parp2	Parp2
Tep1	Tep1
Gm26782	Gm26782
Osgep	Osgep
Apex1	Apex1
Tmem55b	Tmem55b
Pnp	Pnp
Pnp2	Pnp2
Rnase4	Rnase4
Ang	Ang
Rnase6	Rnase6
AY358078	AY358078
Mettl17	Mettl17
Slc39a2	Slc39a2
Ndrg2	Ndrg2
Tppp2	Tppp2
Arhgef40	Arhgef40
Zfp219	Zfp219
Tmem253	Tmem253
Hnrnpc	Hnrnpc
Rpgrip1	Rpgrip1
Supt16	Supt16
Gm26590	Gm26590
Chd8	Chd8
Rab2b	Rab2b
Tox4	Tox4
Mettl3	Mettl3
Sall2	Sall2
Gm30214	Gm30214
Gm43650	Gm43650
Gm43647	Gm43647
Dad1	Dad1
Abhd4	Abhd4
5330426L24Rik	5330426L24Rik
Oxa1l	Oxa1l
Slc7a7	Slc7a7
Mrpl52	Mrpl52
Mmp14	Mmp14
Lrp10	Lrp10
Rem2	Rem2
Prmt5	Prmt5
Haus4	Haus4
Ajuba	Ajuba
4931414P19Rik	4931414P19Rik
Psmb5	Psmb5
Cdh24	Cdh24
Acin1	Acin1
4930579G18Rik	4930579G18Rik
1700123O20Rik	1700123O20Rik
Slc7a8	Slc7a8
Homez	Homez
Ppp1r3e	Ppp1r3e
Bcl2l2	Bcl2l2
Gm20521	Gm20521
Pabpn1	Pabpn1
Slc22a17	Slc22a17
Cmtm5	Cmtm5
Ngdn	Ngdn
Thtpa	Thtpa
Zfhx2	Zfhx2
Zfhx2os	Zfhx2os
Ap1g2	Ap1g2
Dhrs2	Dhrs2
Dhrs4	Dhrs4
Lrrc16b	Lrrc16b
Pck2	Pck2
A730061H03Rik	A730061H03Rik
Dcaf11	Dcaf11
Gm15932	Gm15932
Fitm1	Fitm1
Psme1	Psme1
Emc9	Emc9
Psme2	Psme2
Rnf31	Rnf31
Irf9	Irf9
Rec8	Rec8
Ipo4	Ipo4
Tm9sf1	Tm9sf1
Tssk4	Tssk4
Mdp1	Mdp1
Nedd8	Nedd8
Gmpr2	Gmpr2
Tinf2	Tinf2
Tgm1	Tgm1
Rabggta	Rabggta
Dhrs1	Dhrs1
Nop9	Nop9
Cideb	Cideb
Ltb4r1	Ltb4r1
Adcy4	Adcy4
Ripk3	Ripk3
Khnyn	Khnyn
Sdr39u1	Sdr39u1
Cma2	Cma2
Mcpt8	Mcpt8
Gzme	Gzme
Gzmd	Gzmd
Gzmf	Gzmf
Gzmc	Gzmc
Gzmb	Gzmb
Rnf17	Rnf17
Cenpj	Cenpj
Parp4	Parp4
Mphosph8	Mphosph8
Gm16973	Gm16973
Pspc1	Pspc1
Zmym5	Zmym5
2410022M11Rik	2410022M11Rik
Zmym2	Zmym2
Gja3	Gja3
Gjb2	Gjb2
Cryl1	Cryl1
Ift88	Ift88
N6amt2	N6amt2
1700039M10Rik	1700039M10Rik
Xpo4	Xpo4
Lats2	Lats2
Sap18	Sap18
Ska3	Ska3
Mrpl57	Mrpl57
Zdhhc20	Zdhhc20
